country,date,daily_vaccinations,vaccines
Serbia,1/12/2021,1680.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/13/2021,1785.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/14/2021,1856.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/15/2021,2221.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/16/2021,2687.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/17/2021,3153.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/18/2021,3468.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/19/2021,3783.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/20/2021,4098.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/21/2021,9528.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/22/2021,13880.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/23/2021,19485.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/24/2021,26632.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Serbia,1/25/2021,31534.0,"Pfizer/BioNTech, Sinopharm, Sputnik V"
Seychelles,1/9/2021,500.0,Sinopharm
Seychelles,1/10/2021,500.0,Sinopharm
Seychelles,1/11/2021,500.0,Sinopharm
Seychelles,1/12/2021,500.0,Sinopharm
Seychelles,1/13/2021,500.0,Sinopharm
Seychelles,1/14/2021,600.0,Sinopharm
Seychelles,1/15/2021,667.0,Sinopharm
Seychelles,1/16/2021,1000.0,Sinopharm
Seychelles,1/17/2021,1118.0,Sinopharm
Seychelles,1/18/2021,1236.0,Sinopharm
Seychelles,1/19/2021,1354.0,Sinopharm
Seychelles,1/20/2021,1595.0,Sinopharm
Seychelles,1/21/2021,1718.0,Sinopharm
Seychelles,1/22/2021,1841.0,Sinopharm
Seychelles,1/23/2021,1622.0,Sinopharm
Singapore,1/11/2021,2800.0,Pfizer/BioNTech
Singapore,1/12/2021,2800.0,Pfizer/BioNTech
Singapore,1/13/2021,4090.0,Pfizer/BioNTech
Singapore,1/14/2021,4520.0,Pfizer/BioNTech
Singapore,1/15/2021,4735.0,Pfizer/BioNTech
Singapore,1/16/2021,4864.0,Pfizer/BioNTech
Singapore,1/17/2021,4950.0,Pfizer/BioNTech
Singapore,1/18/2021,5011.0,Pfizer/BioNTech
Singapore,1/19/2021,5380.0,Pfizer/BioNTech
Singapore,1/20/2021,5380.0,Pfizer/BioNTech
Singapore,1/21/2021,5380.0,Pfizer/BioNTech
Singapore,1/22/2021,5380.0,Pfizer/BioNTech
Slovakia,1/4/2021,425.0,Pfizer/BioNTech
Slovakia,1/5/2021,425.0,Pfizer/BioNTech
Slovakia,1/6/2021,3309.0,Pfizer/BioNTech
Slovakia,1/7/2021,4544.0,Pfizer/BioNTech
Slovakia,1/8/2021,5137.0,Pfizer/BioNTech
Slovakia,1/9/2021,4456.0,Pfizer/BioNTech
Slovakia,1/10/2021,4221.0,Pfizer/BioNTech
Slovakia,1/11/2021,4174.0,Pfizer/BioNTech
Slovakia,1/12/2021,5616.0,Pfizer/BioNTech
Slovakia,1/13/2021,5661.0,Pfizer/BioNTech
Slovakia,1/14/2021,5685.0,Pfizer/BioNTech
Slovakia,1/15/2021,5744.0,Pfizer/BioNTech
Slovakia,1/16/2021,5669.0,Pfizer/BioNTech
Slovakia,1/17/2021,5241.0,Pfizer/BioNTech
Slovakia,1/18/2021,5968.0,Pfizer/BioNTech
Slovakia,1/19/2021,5473.0,Pfizer/BioNTech
Slovakia,1/20/2021,5585.0,Pfizer/BioNTech
Slovakia,1/21/2021,5535.0,Pfizer/BioNTech
Slovenia,1/3/2021,1270.0,Pfizer/BioNTech
Slovenia,1/4/2021,1270.0,Pfizer/BioNTech
Slovenia,1/5/2021,1484.0,Pfizer/BioNTech
Slovenia,1/6/2021,2110.0,Pfizer/BioNTech
Slovenia,1/7/2021,2601.0,Pfizer/BioNTech
Slovenia,1/8/2021,2718.0,Pfizer/BioNTech
Slovenia,1/9/2021,2333.0,Pfizer/BioNTech
Slovenia,1/10/2021,2087.0,Pfizer/BioNTech
Slovenia,1/11/2021,2183.0,Pfizer/BioNTech
Slovenia,1/12/2021,2223.0,Pfizer/BioNTech
Slovenia,1/13/2021,2471.0,Pfizer/BioNTech
Slovenia,1/14/2021,2689.0,Pfizer/BioNTech
Slovenia,1/15/2021,3036.0,Pfizer/BioNTech
Slovenia,1/16/2021,3073.0,Pfizer/BioNTech
Slovenia,1/17/2021,3070.0,Pfizer/BioNTech
Slovenia,1/18/2021,2942.0,Pfizer/BioNTech
Slovenia,1/19/2021,2772.0,Pfizer/BioNTech
Slovenia,1/20/2021,2415.0,Pfizer/BioNTech
Slovenia,1/21/2021,2420.0,Pfizer/BioNTech
Slovenia,1/22/2021,2009.0,Pfizer/BioNTech
Slovenia,1/23/2021,2034.0,Pfizer/BioNTech
Slovenia,1/24/2021,1992.0,Pfizer/BioNTech
Spain,1/4/2021,41496.0,"Moderna, Pfizer/BioNTech"
Spain,1/5/2021,56505.0,"Moderna, Pfizer/BioNTech"
Spain,1/6/2021,45248.0,"Moderna, Pfizer/BioNTech"
Spain,1/7/2021,41496.0,"Moderna, Pfizer/BioNTech"
Spain,1/8/2021,48786.0,"Moderna, Pfizer/BioNTech"
Spain,1/9/2021,47569.0,"Moderna, Pfizer/BioNTech"
Spain,1/10/2021,46759.0,"Moderna, Pfizer/BioNTech"
Spain,1/11/2021,46180.0,"Moderna, Pfizer/BioNTech"
Spain,1/12/2021,49826.0,"Moderna, Pfizer/BioNTech"
Spain,1/13/2021,58330.0,"Moderna, Pfizer/BioNTech"
Spain,1/14/2021,66980.0,"Moderna, Pfizer/BioNTech"
Spain,1/15/2021,70139.0,"Moderna, Pfizer/BioNTech"
Spain,1/16/2021,70181.0,"Moderna, Pfizer/BioNTech"
Spain,1/17/2021,70223.0,"Moderna, Pfizer/BioNTech"
Spain,1/18/2021,70264.0,"Moderna, Pfizer/BioNTech"
Spain,1/19/2021,68282.0,"Moderna, Pfizer/BioNTech"
Spain,1/20/2021,63471.0,"Moderna, Pfizer/BioNTech"
Spain,1/21/2021,61016.0,"Moderna, Pfizer/BioNTech"
Spain,1/22/2021,56696.0,"Moderna, Pfizer/BioNTech"
Spain,1/23/2021,53971.0,"Moderna, Pfizer/BioNTech"
Spain,1/24/2021,51247.0,"Moderna, Pfizer/BioNTech"
Spain,1/25/2021,48522.0,"Moderna, Pfizer/BioNTech"
Sweden,12/27/2020,3859.0,Pfizer/BioNTech
Sweden,12/28/2020,3859.0,Pfizer/BioNTech
Sweden,12/29/2020,3859.0,Pfizer/BioNTech
Sweden,12/30/2020,3859.0,Pfizer/BioNTech
Sweden,12/31/2020,3859.0,Pfizer/BioNTech
Sweden,1/1/2021,3859.0,Pfizer/BioNTech
Sweden,1/2/2021,3859.0,Pfizer/BioNTech
Sweden,1/3/2021,3859.0,Pfizer/BioNTech
Sweden,1/4/2021,4294.0,Pfizer/BioNTech
Sweden,1/5/2021,4729.0,Pfizer/BioNTech
Sweden,1/6/2021,5165.0,Pfizer/BioNTech
Sweden,1/7/2021,5600.0,Pfizer/BioNTech
Sweden,1/8/2021,6035.0,Pfizer/BioNTech
Sweden,1/9/2021,6470.0,Pfizer/BioNTech
Sweden,1/10/2021,6905.0,Pfizer/BioNTech
Sweden,1/11/2021,7292.0,Pfizer/BioNTech
Sweden,1/12/2021,7680.0,Pfizer/BioNTech
Sweden,1/13/2021,8067.0,Pfizer/BioNTech
Sweden,1/14/2021,8454.0,Pfizer/BioNTech
Sweden,1/15/2021,8841.0,Pfizer/BioNTech
Sweden,1/16/2021,9228.0,Pfizer/BioNTech
Sweden,1/17/2021,9616.0,Pfizer/BioNTech
Switzerland,12/23/2020,3000.0,Pfizer/BioNTech
Switzerland,12/24/2020,3000.0,Pfizer/BioNTech
Switzerland,12/25/2020,3000.0,Pfizer/BioNTech
Switzerland,12/26/2020,3000.0,Pfizer/BioNTech
Switzerland,12/27/2020,3000.0,Pfizer/BioNTech
Switzerland,12/28/2020,3000.0,Pfizer/BioNTech
Switzerland,12/29/2020,3000.0,Pfizer/BioNTech
Switzerland,12/30/2020,3000.0,Pfizer/BioNTech
Switzerland,12/31/2020,3000.0,Pfizer/BioNTech
Switzerland,1/1/2021,3000.0,Pfizer/BioNTech
Switzerland,1/2/2021,3000.0,Pfizer/BioNTech
Switzerland,1/3/2021,3000.0,Pfizer/BioNTech
Switzerland,1/4/2021,3000.0,Pfizer/BioNTech
Switzerland,1/5/2021,3000.0,Pfizer/BioNTech
Switzerland,1/6/2021,3000.0,Pfizer/BioNTech
Switzerland,1/7/2021,3000.0,Pfizer/BioNTech
Switzerland,1/8/2021,3000.0,Pfizer/BioNTech
Switzerland,1/9/2021,3000.0,Pfizer/BioNTech
Switzerland,1/10/2021,3000.0,Pfizer/BioNTech
Switzerland,1/11/2021,3000.0,Pfizer/BioNTech
Switzerland,1/12/2021,3000.0,Pfizer/BioNTech
Switzerland,1/13/2021,3000.0,Pfizer/BioNTech
Switzerland,1/14/2021,3000.0,Pfizer/BioNTech
Switzerland,1/15/2021,3829.0,Pfizer/BioNTech
Switzerland,1/16/2021,4657.0,Pfizer/BioNTech
Switzerland,1/17/2021,5486.0,Pfizer/BioNTech
Switzerland,1/18/2021,6314.0,Pfizer/BioNTech
Switzerland,1/19/2021,7143.0,Pfizer/BioNTech
Switzerland,1/20/2021,10984.0,Pfizer/BioNTech
Switzerland,1/21/2021,14826.0,Pfizer/BioNTech
Turkey,1/13/2021,67192.0,Sinovac
Turkey,1/14/2021,279452.0,Sinovac
Turkey,1/15/2021,308326.0,Sinovac
Turkey,1/16/2021,225634.0,Sinovac
Turkey,1/17/2021,176613.0,Sinovac
Turkey,1/18/2021,166482.0,Sinovac
Turkey,1/19/2021,158439.0,Sinovac
Turkey,1/20/2021,150356.0,Sinovac
Turkey,1/21/2021,120115.0,Sinovac
Turkey,1/22/2021,83651.0,Sinovac
Turkey,1/23/2021,78569.0,Sinovac
Turkey,1/24/2021,76886.0,Sinovac
Turkey,1/25/2021,67192.0,Sinovac
United Arab Emirates,1/5/2021,30698.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/6/2021,30698.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/7/2021,30698.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/8/2021,38418.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/9/2021,48512.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/10/2021,52053.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/11/2021,56825.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/12/2021,64193.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/13/2021,76797.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/14/2021,91448.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/15/2021,103490.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/16/2021,111082.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/17/2021,113744.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/18/2021,114896.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/19/2021,112816.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/20/2021,109510.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/21/2021,102605.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/22/2021,96156.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/23/2021,89839.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/24/2021,86430.0,"Pfizer/BioNTech, Sinopharm"
United Arab Emirates,1/25/2021,85653.0,"Pfizer/BioNTech, Sinopharm"
United Kingdom,12/20/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/21/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/22/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/23/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/24/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/25/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/26/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/27/2020,46423.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/28/2020,47738.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/29/2020,49053.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/30/2020,50369.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,12/31/2020,51684.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/1/2021,52999.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/2/2021,54315.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/3/2021,55630.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/4/2021,74138.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/5/2021,92647.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/6/2021,111155.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/7/2021,129663.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/8/2021,148171.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/9/2021,166680.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/10/2021,185188.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/11/2021,182424.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/12/2021,187930.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/13/2021,202716.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/14/2021,222253.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/15/2021,242692.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/16/2021,256292.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/17/2021,262404.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/18/2021,268518.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/19/2021,286118.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/20/2021,297294.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/21/2021,310246.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/22/2021,331933.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/23/2021,362307.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United Kingdom,1/24/2021,361321.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
United States,12/20/2020,57909.0,"Moderna, Pfizer/BioNTech"
United States,12/21/2020,57909.0,"Moderna, Pfizer/BioNTech"
United States,12/22/2020,127432.0,"Moderna, Pfizer/BioNTech"
United States,12/23/2020,150606.0,"Moderna, Pfizer/BioNTech"
United States,12/24/2020,191001.0,"Moderna, Pfizer/BioNTech"
United States,12/25/2020,215238.0,"Moderna, Pfizer/BioNTech"
United States,12/26/2020,231396.0,"Moderna, Pfizer/BioNTech"
United States,12/27/2020,211379.0,"Moderna, Pfizer/BioNTech"
United States,12/28/2020,216147.0,"Moderna, Pfizer/BioNTech"
United States,12/29/2020,235685.0,"Moderna, Pfizer/BioNTech"
United States,12/30/2020,255223.0,"Moderna, Pfizer/BioNTech"
United States,12/31/2020,278776.0,"Moderna, Pfizer/BioNTech"
United States,1/1/2021,302329.0,"Moderna, Pfizer/BioNTech"
United States,1/2/2021,325882.0,"Moderna, Pfizer/BioNTech"
United States,1/3/2021,336949.0,"Moderna, Pfizer/BioNTech"
United States,1/4/2021,348017.0,"Moderna, Pfizer/BioNTech"
United States,1/5/2021,339372.0,"Moderna, Pfizer/BioNTech"
United States,1/6/2021,358887.0,"Moderna, Pfizer/BioNTech"
United States,1/7/2021,378253.0,"Moderna, Pfizer/BioNTech"
United States,1/8/2021,419933.0,"Moderna, Pfizer/BioNTech"
United States,1/9/2021,461263.0,"Moderna, Pfizer/BioNTech"
United States,1/10/2021,546636.0,"Moderna, Pfizer/BioNTech"
United States,1/11/2021,632009.0,"Moderna, Pfizer/BioNTech"
United States,1/12/2021,641524.0,"Moderna, Pfizer/BioNTech"
United States,1/13/2021,710238.0,"Moderna, Pfizer/BioNTech"
United States,1/14/2021,747082.0,"Moderna, Pfizer/BioNTech"
United States,1/15/2021,798707.0,"Moderna, Pfizer/BioNTech"
United States,1/16/2021,811670.0,"Moderna, Pfizer/BioNTech"
United States,1/17/2021,824632.0,"Moderna, Pfizer/BioNTech"
United States,1/18/2021,837595.0,"Moderna, Pfizer/BioNTech"
United States,1/19/2021,911493.0,"Moderna, Pfizer/BioNTech"
United States,1/20/2021,892403.0,"Moderna, Pfizer/BioNTech"
United States,1/21/2021,913912.0,"Moderna, Pfizer/BioNTech"
United States,1/22/2021,975540.0,"Moderna, Pfizer/BioNTech"
United States,1/23/2021,1057387.0,"Moderna, Pfizer/BioNTech"
United States,1/24/2021,1122182.0,"Moderna, Pfizer/BioNTech"
United States,1/25/2021,1126251.0,"Moderna, Pfizer/BioNTech"
Wales,12/13/2020,1763.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/14/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/15/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/16/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/17/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/18/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/19/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/20/2020,2198.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/21/2020,2136.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/22/2020,2074.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/23/2020,2012.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/24/2020,1950.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/25/2020,1887.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/26/2020,1825.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/27/2020,1763.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/28/2020,1796.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/29/2020,1830.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/30/2020,1863.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,12/31/2020,1896.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/1/2021,1929.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/2/2021,1962.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/3/2021,1995.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/4/2021,2450.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/5/2021,2904.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/6/2021,3359.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/7/2021,3814.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/8/2021,4268.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/9/2021,4723.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/10/2021,5177.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/11/2021,5183.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/12/2021,5893.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/13/2021,6812.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/14/2021,7988.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/15/2021,8460.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/16/2021,8931.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/17/2021,9403.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/18/2021,10123.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/19/2021,10672.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/20/2021,11105.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/21/2021,12318.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/22/2021,15148.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/23/2021,17371.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Wales,1/24/2021,17063.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
